season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2017,1,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,25;25,,,50,0,0,2,2,0,0,1,0,,,,
2017,2,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,0,0,1,0,28,58,,28,58,0,3,3,0,0,1,0,,,,
2017,3,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,4,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,0,0,1,42,62,,42,62,0,,0,,,,0,,,,
2017,5,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,44,1,0,2,0,1,0,0,0,0,0,0,0,0,22;21;44,,,87,0,0,3,3,0,0,1,0,,,,
2017,6,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,50,1,0,1,1,0,1,0,0,0,0,0,0,0,27;31;50,,,108,0,0,1,1,0,0,1,0,,,,
2017,7,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,57,1,0,0,0,2,1,0,0,0,0,0,0,0,48;57;47,,,152,0,0,1,1,0,0,1,0,,,,
2017,8,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",2,3,0,1,55,0.667,0,0,0,1,1,0,0,0,0,0,0,0,55;48,,46,103,0,46,4,4,0,0,1,0,,,,
2017,9,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,30;49,,,79,0,0,2,2,0,0,1,0,,,,
2017,11,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,32;39;23,,,94,0,0,2,2,0,0,1,0,,,,
2017,12,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,53,1,0,0,1,1,1,0,0,0,0,0,0,0,53;31;49,,,133,0,0,2,2,0,0,1,0,,,,
2017,13,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,51,1,0,0,1,1,1,0,0,0,0,0,0,0,38;46;51,,,135,0,0,5,5,0,0,1,0,,,,
2017,14,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,5,5,0,0,1,0,,,,
2017,15,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,31;43,,,74,0,0,3,3,0,0,1,0,,,,
2017,16,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",3,3,0,0,39,1,0,0,3,0,0,0,0,0,0,0,0,0,30;39;36,,,105,0,0,2,2,0,0,1,0,,,,
2017,17,REG,00-0029597,BAL,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneculgpkzldvo5fxqke",2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,46;34,,,80,0,0,3,3,0,0,1,0,,,,
2017,1,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",3,3,0,0,50,1,0,0,1,1,1,0,0,0,0,0,0,0,50;35;44,,,129,0,0,5,5,0,0,1,0,,,,
2017,2,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,32;40,,,72,0,0,2,2,0,0,1,0,,,,
2017,3,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",2,2,0,0,48,1,1,0,0,1,0,0,0,0,0,0,0,0,48;19,,,67,0,0,5,5,0,0,1,0,,,,
2017,4,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",7,7,0,0,49,1,0,1,2,4,0,0,0,0,0,0,0,0,49;44;44;30;28;43;33,,,271,0,0,2,2,0,0,1,0,,,,
2017,5,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,1,0,0,0,35,36,,35,36,0,1,1,0,0,1,0,,,,
2017,6,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",2,2,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,0,56;29,,,85,0,0,3,3,0,0,1,0,,,,
2017,7,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",4,4,0,0,53,1,0,1,2,0,1,0,0,0,0,0,0,0,23;33;53;34,,,143,0,0,3,3,0,0,1,0,,,,
2017,9,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",3,3,0,0,47,1,0,1,0,2,0,0,0,0,0,0,0,0,27;46;47,,,120,0,0,6,6,0,0,1,0,,,,
2017,10,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",4,4,0,0,50,1,0,1,2,0,1,0,0,0,0,0,0,0,27;33;50;33,,,143,0,0,3,3,0,0,1,0,,,,
2017,11,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,12,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",4,5,1,0,50,0.8,0,1,0,2,1,0,0,0,0,0,0,1,50;46;49;26,63,,171,63,0,2,2,0,0,1,0,,,,
2017,13,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",4,4,0,0,56,1,0,2,0,1,1,0,0,0,0,0,0,0,56;20;24;41,,,141,0,0,2,3,1,0,0.667,0,,,,
2017,14,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",,0,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,1,0,,,,
2017,15,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,36;31,,,67,0,0,4,5,1,0,0.8,0,,,,
2017,1,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,2,1,0,20,0.5,0,1,0,0,0,0,0,0,0,0,1,0,20,50,,20,50,0,3,3,0,0,1,0,,,,
2017,2,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,6,6,0,0,1,0,,,,
2017,3,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,38;35;28,,,101,0,0,1,1,0,0,1,0,,,,
2017,4,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,4,1,0,46,0.75,0,1,1,1,0,0,0,1,0,0,0,0,28;36;46,29,,110,29,0,1,1,0,0,1,0,,,,
2017,6,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,3,1,1,28,0.333,0,1,0,0,0,0,0,0,1,0,0,0,28,35,53,28,35,53,1,1,0,0,1,0,,,,
2017,8,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",2,2,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,27;34,,,61,0,0,1,1,0,0,1,0,,,,
2017,9,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,3,0,0,53,1,0,1,0,0,2,0,0,0,0,0,0,0,52;53;24,,,129,0,0,2,2,0,0,1,0,,,,
2017,10,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,3,0,0,39,1,0,0,3,0,0,0,0,0,0,0,0,0,39;33;36,,,108,0,0,1,1,0,0,1,0,,,,
2017,11,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,2,0,1,45,0.5,0,0,0,1,0,0,0,0,0,0,0,0,45,,61,45,0,61,2,2,0,0,1,0,,,,
2017,12,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,13,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,,0,,,,1,31,1,0,0
2017,14,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",3,4,1,0,53,0.75,0,0,1,1,1,0,0,1,0,0,0,0,31;53;40,29,,124,29,0,2,2,0,0,1,0,,,,
2017,15,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,2,1,0,40,0.5,0,0,0,1,0,0,0,0,0,1,0,0,40,40,,40,40,0,2,2,0,0,1,0,,,,
2017,16,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,,0,,,,0,,,,
2017,17,REG,00-0029822,DEN,B.McManus,Brandon McManus,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyirqmyiggfysr0df4gd",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,3,3,0,0,1,0,,,,
2017,1,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,,,,
2017,2,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,3,1,0,41,0.667,0,1,0,1,0,0,0,0,0,0,1,0,41;22,51,,63,51,0,3,3,0,0,1,0,,,,
2017,3,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,3,1,0,28,0.667,0,2,0,0,0,0,0,0,0,0,1,0,23;28,52,,51,52,0,3,3,0,0,1,0,,,,
2017,4,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,2,0,0,40,1,1,0,0,1,0,0,0,0,0,0,0,0,19;40,,,59,0,0,2,2,0,0,1,0,,,,
2017,6,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,2,0,0,48,1,0,1,0,1,0,0,0,0,0,0,0,0,48;21,,,69,0,0,2,3,1,0,0.667,0,,,,
2017,15,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,24;32,,,56,0,0,2,2,0,0,1,0,,,,
2017,16,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,26;29,,,55,0,0,3,3,0,0,1,0,,,,
2017,17,REG,00-0030098,WAS,D.Hopkins,Dustin Hopkins,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",1,2,1,0,49,0.5,0,0,0,1,0,0,0,0,0,1,0,0,49,47,,49,47,0,1,1,0,0,1,0,,,,
2017,7,REG,00-0030196,DAL,J.Heath,Jeff Heath,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/knimytdhoo3rqiacbgtm",,0,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0.667,0,,,,
2017,1,REG,00-0030390,PHI,C.Sturgis,Caleb Sturgis,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anm7eiqngj9sh0ustpoe",3,3,0,0,50,1,0,0,1,1,1,0,0,0,0,0,0,0,50;42;37,,,129,0,0,1,2,1,0,0.5,0,,,,
2017,6,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,7,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;25,,,75,0,0,3,3,0,0,1,0,,,,
2017,8,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,,0,,,,0,,,,
2017,9,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",1,2,1,0,50,0.5,0,0,0,0,1,0,0,0,0,0,1,0,50,54,,50,54,0,1,1,0,0,1,0,,,,
2017,10,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,29;49;37,,,115,0,0,,0,,,,0,,,,
2017,11,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",3,4,1,0,35,0.75,0,0,3,0,0,0,0,0,0,1,0,0,30;30;35,42,,95,42,0,3,3,0,0,1,0,,,,
2017,12,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,36;27,,,63,0,0,2,2,0,0,1,0,,,,
2017,13,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,36;30,,,66,0,0,2,2,0,0,1,0,,,,
2017,14,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2017,15,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,54,,0,54,0,3,3,0,0,1,0,,,,
2017,16,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",4,5,1,0,41,0.8,0,2,1,1,0,0,0,0,0,0,1,0,31;41;21;26,51,,119,51,0,1,1,0,0,1,0,,,,
2017,17,REG,00-0030626,TB,P.Murray,Patrick Murray,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvk8crh4m0xkx9fwsiot",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,2,3,1,0,0.667,0,,,,
2017,2,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",4,4,0,0,54,1,0,1,2,0,1,0,0,0,0,0,0,0,30;28;35;54,,,147,0,0,1,1,0,0,1,1,54,1,0,0
2017,3,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,,,
2017,5,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,1,2,1,0,0.5,0,,,,
2017,6,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,49;38,,,87,0,0,2,2,0,0,1,1,38,1,0,0
2017,7,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1,1,39,1,0,0
2017,8,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,,0,,,,0,,,,
2017,9,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,1,2,1,0,0.5,0,,,,
2017,10,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2017,11,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,26;31,,,57,0,0,2,2,0,0,1,0,,,,
2017,12,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,2,2,0,0,1,0,,,,
2017,13,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,4,4,0,0,1,0,,,,
2017,14,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",2,2,0,0,44,1,0,0,1,1,0,0,0,0,0,0,0,0,30;44,,,74,0,0,3,3,0,0,1,0,,,,
2017,15,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",3,3,0,0,41,1,0,2,0,1,0,0,0,0,0,0,0,0,28;41;26,,,95,0,0,1,1,0,0,1,0,,,,
2017,16,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",2,3,1,0,44,0.667,0,1,0,1,0,0,0,0,0,1,0,0,44;28,48,,72,48,0,1,1,0,0,1,0,,,,
2017,17,REG,00-0030850,MIA,C.Parkey,Cody Parkey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m6btiz85brkj9bwim4yv",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,1,1,0,0,1,0,,,,
2017,1,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",2,2,0,0,52,1,0,0,0,1,1,0,0,0,0,0,0,0,48;52,,,100,0,0,,0,,,,0,,,,
2017,2,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,46;40,,,86,0,0,2,2,0,0,1,0,,,,
2017,3,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",2,3,0,1,40,0.667,0,1,0,1,0,0,0,0,0,0,0,0,40;22,,45,62,0,45,2,2,0,0,1,0,,,,
2017,4,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",3,4,1,0,45,0.75,0,1,0,2,0,0,0,0,0,1,0,0,45;26;41,45,,112,45,0,2,2,0,0,1,1,41,1,0,0
2017,5,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",1,1,0,0,57,1,0,0,0,0,1,0,0,0,0,0,0,0,57,,,57,0,0,2,2,0,0,1,0,,,,
2017,6,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,2,2,0,0,1,0,,,,
2017,7,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2017,8,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",2,4,2,0,46,0.5,0,0,0,2,0,0,0,0,0,2,0,0,43;46,46;48,,89,94,0,2,2,0,0,1,0,,,,
2017,9,REG,00-0030896,NYJ,C.Catanzaro,Chandler Catanzaro,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyaimzi9hoipzzbj9oga",2,2,0,0,45,1,0,0,1,1,0,0,0,0,0,0,0,0,45;32,,,77,0,0,4,4,0,0,1,0,,,,
